epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,881.413,1.49018,1.59675,1.85093,0.77746,0.59039,0.69464,0.37006,1.60305,1.38495,1.91185,0.0007426,0.0007426,0.0007426
41,903.72,1.47865,1.59219,1.85065,0.57591,0.74248,0.751,0.44365,1.46898,1.25705,1.78386,0.000736,0.000736,0.000736
42,925.724,1.4864,1.58316,1.83696,0.51717,0.74147,0.73548,0.40482,1.54986,1.26435,1.86966,0.0007294,0.0007294,0.0007294
43,947.539,1.4722,1.6006,1.85219,0.63065,0.71398,0.75334,0.39493,1.61681,1.34127,1.90259,0.0007228,0.0007228,0.0007228
44,969.348,1.48786,1.61013,1.853,0.6979,0.63468,0.62633,0.31085,1.73503,1.58782,1.97764,0.0007162,0.0007162,0.0007162
45,991.483,1.45649,1.54045,1.82714,0.53596,0.68043,0.7149,0.37974,1.54026,1.25347,1.86114,0.0007096,0.0007096,0.0007096
46,1013.72,1.46028,1.53883,1.82308,0.74216,0.64209,0.67547,0.35637,1.57741,1.41138,1.88536,0.000703,0.000703,0.000703
47,1035.65,1.47108,1.56615,1.83993,0.72779,0.5843,0.68274,0.40562,1.50806,1.28674,1.7852,0.0006964,0.0006964,0.0006964
48,1057.42,1.45526,1.54975,1.83704,0.71953,0.60403,0.68684,0.40107,1.47327,1.3466,1.8273,0.0006898,0.0006898,0.0006898
49,1079.31,1.46486,1.54623,1.83372,0.7339,0.71551,0.75396,0.40704,1.46998,1.25146,1.82039,0.0006832,0.0006832,0.0006832
50,1100.8,1.44036,1.52627,1.80986,0.55586,0.63951,0.62445,0.3373,1.63775,1.38018,1.92012,0.0006766,0.0006766,0.0006766
51,1122.44,1.43184,1.54131,1.81274,0.55454,0.73997,0.73143,0.43022,1.44515,1.24379,1.76909,0.00067,0.00067,0.00067
52,1144,1.44535,1.51522,1.82427,0.5813,0.7435,0.71691,0.41335,1.52652,1.275,1.88071,0.0006634,0.0006634,0.0006634
53,1165.26,1.41988,1.49202,1.79666,0.61727,0.71557,0.73484,0.42435,1.51518,1.22793,1.83975,0.0006568,0.0006568,0.0006568
54,1186.61,1.44707,1.50458,1.80972,0.60606,0.74078,0.77927,0.4399,1.52478,1.19357,1.84633,0.0006502,0.0006502,0.0006502
55,1208.3,1.41388,1.49359,1.7839,0.64708,0.81891,0.77978,0.44975,1.44729,1.20601,1.76385,0.0006436,0.0006436,0.0006436
56,1230.17,1.41969,1.47771,1.79316,0.58447,0.73576,0.68103,0.36549,1.62416,1.39519,1.91395,0.000637,0.000637,0.000637
57,1251.59,1.41472,1.46448,1.78909,0.61604,0.7583,0.7472,0.4192,1.46834,1.24122,1.81749,0.0006304,0.0006304,0.0006304
58,1273.16,1.41902,1.49631,1.79613,0.60239,0.76218,0.75398,0.42956,1.50364,1.25734,1.80942,0.0006238,0.0006238,0.0006238
59,1295.22,1.42425,1.47424,1.78642,0.56523,0.63296,0.66738,0.34668,1.70999,1.43513,2.00177,0.0006172,0.0006172,0.0006172
60,1316.78,1.40297,1.46259,1.76668,0.75671,0.64018,0.68068,0.38579,1.44514,1.24717,1.75399,0.0006106,0.0006106,0.0006106
61,1338.21,1.41446,1.45505,1.7814,0.81765,0.64102,0.75309,0.42274,1.5069,1.21586,1.84559,0.000604,0.000604,0.000604
62,1359.63,1.39354,1.44596,1.76259,0.61481,0.77303,0.7495,0.43072,1.42842,1.14633,1.7579,0.0005974,0.0005974,0.0005974
63,1381.67,1.407,1.46232,1.77703,0.70309,0.69397,0.77381,0.45778,1.45298,1.1835,1.8086,0.0005908,0.0005908,0.0005908
64,1403.8,1.40375,1.44493,1.77037,0.60094,0.67502,0.7144,0.42635,1.42097,1.28679,1.76859,0.0005842,0.0005842,0.0005842
65,1425.52,1.38347,1.43394,1.75313,0.69575,0.73531,0.75271,0.44651,1.42231,1.24892,1.75325,0.0005776,0.0005776,0.0005776
66,1446.95,1.37242,1.41523,1.748,0.83662,0.67117,0.74077,0.44791,1.3686,1.20851,1.71012,0.000571,0.000571,0.000571
67,1468.53,1.40131,1.43525,1.76057,0.61402,0.71546,0.75465,0.42758,1.43443,1.22538,1.80618,0.0005644,0.0005644,0.0005644
68,1489.89,1.3758,1.40827,1.74433,0.67806,0.71479,0.73082,0.42847,1.5034,1.22834,1.84686,0.0005578,0.0005578,0.0005578
69,1511.35,1.38589,1.40267,1.76026,0.60317,0.74081,0.75346,0.44791,1.41835,1.14473,1.74807,0.0005512,0.0005512,0.0005512
70,1533.54,1.37346,1.42322,1.7551,0.67278,0.74017,0.76728,0.45581,1.43803,1.15174,1.82238,0.0005446,0.0005446,0.0005446
71,1555.02,1.38394,1.40037,1.74954,0.59838,0.69463,0.73691,0.441,1.46144,1.17249,1.79393,0.000538,0.000538,0.000538
72,1576.67,1.3854,1.39368,1.75148,0.70809,0.71232,0.76198,0.44039,1.50485,1.17993,1.78905,0.0005314,0.0005314,0.0005314
73,1598.39,1.38064,1.4288,1.75111,0.62362,0.74925,0.72038,0.40809,1.5185,1.25652,1.85121,0.0005248,0.0005248,0.0005248
74,1620.46,1.36333,1.3846,1.7377,0.62153,0.77088,0.74272,0.42859,1.49418,1.21822,1.83855,0.0005182,0.0005182,0.0005182
75,1642.41,1.35518,1.37225,1.72989,0.78608,0.60295,0.72932,0.36989,1.6281,1.28442,1.92345,0.0005116,0.0005116,0.0005116
76,1664.36,1.36362,1.38178,1.74021,0.62787,0.68082,0.73566,0.44977,1.43518,1.30199,1.81155,0.000505,0.000505,0.000505
77,1686.43,1.3723,1.38069,1.73333,0.58763,0.69231,0.73406,0.4012,1.55876,1.21215,1.88661,0.0004984,0.0004984,0.0004984
78,1708.43,1.35992,1.39799,1.72581,0.56707,0.80495,0.73723,0.42211,1.44966,1.20552,1.76095,0.0004918,0.0004918,0.0004918
79,1730.48,1.33764,1.35152,1.71612,0.75529,0.68153,0.74273,0.44614,1.42478,1.17573,1.76534,0.0004852,0.0004852,0.0004852
80,1752.36,1.35496,1.3703,1.73315,0.60848,0.7283,0.67264,0.40398,1.52359,1.22205,1.85433,0.0004786,0.0004786,0.0004786
81,1774.4,1.35408,1.35341,1.724,0.66584,0.64567,0.70342,0.35355,1.66573,1.32004,1.98495,0.000472,0.000472,0.000472
82,1796.25,1.35024,1.35864,1.73175,0.76121,0.72747,0.78316,0.45375,1.45161,1.17353,1.77022,0.0004654,0.0004654,0.0004654
83,1818.44,1.34498,1.3757,1.73338,0.59362,0.75299,0.72166,0.42512,1.43815,1.16167,1.7588,0.0004588,0.0004588,0.0004588
84,1840.31,1.32483,1.33812,1.70469,0.72764,0.85987,0.8301,0.46696,1.4327,1.12914,1.75095,0.0004522,0.0004522,0.0004522
85,1862.03,1.3408,1.34115,1.71009,0.56802,0.71492,0.7108,0.41026,1.4994,1.20097,1.81742,0.0004456,0.0004456,0.0004456
86,1883.82,1.33885,1.338,1.71905,0.60559,0.76773,0.73858,0.42062,1.48421,1.21001,1.81576,0.000439,0.000439,0.000439
87,1905.77,1.3348,1.3487,1.71515,0.58852,0.76137,0.74596,0.43377,1.44132,1.15607,1.78033,0.0004324,0.0004324,0.0004324
88,1927.31,1.34217,1.34416,1.71299,0.62903,0.72474,0.74864,0.43318,1.50628,1.17434,1.81386,0.0004258,0.0004258,0.0004258
89,1949.19,1.32501,1.34323,1.70329,0.61683,0.69533,0.73053,0.4036,1.51103,1.15744,1.8205,0.0004192,0.0004192,0.0004192
90,1970.93,1.33412,1.31911,1.71067,0.70037,0.7148,0.7499,0.43455,1.49468,1.1944,1.82873,0.0004126,0.0004126,0.0004126
91,1991.97,1.34336,1.32905,1.70847,0.63521,0.72877,0.72588,0.4371,1.45407,1.14624,1.79013,0.000406,0.000406,0.000406
92,2013.44,1.33422,1.32892,1.70982,0.71417,0.74308,0.76457,0.41711,1.49716,1.16582,1.82608,0.0003994,0.0003994,0.0003994
93,2035.28,1.31915,1.29245,1.6907,0.74785,0.72287,0.76066,0.42537,1.4475,1.20128,1.76893,0.0003928,0.0003928,0.0003928
94,2056.57,1.33602,1.31265,1.70666,0.87191,0.60207,0.71291,0.39468,1.54719,1.33511,1.86085,0.0003862,0.0003862,0.0003862
95,2078.28,1.33201,1.31907,1.70277,0.61194,0.70465,0.74227,0.40065,1.54172,1.14633,1.88339,0.0003796,0.0003796,0.0003796
96,2099.72,1.3175,1.30337,1.69271,0.56508,0.73496,0.73597,0.43281,1.44303,1.19003,1.77308,0.000373,0.000373,0.000373
97,2120.77,1.31012,1.32329,1.6928,0.6214,0.78343,0.7646,0.41839,1.54273,1.25785,1.85996,0.0003664,0.0003664,0.0003664
98,2142.31,1.3114,1.30411,1.68715,0.78038,0.65208,0.71313,0.40831,1.42099,1.22122,1.78117,0.0003598,0.0003598,0.0003598
99,2164.12,1.3078,1.30428,1.68595,0.63959,0.67545,0.72398,0.42694,1.47966,1.18832,1.8212,0.0003532,0.0003532,0.0003532
100,2185.85,1.30673,1.31104,1.67906,0.74753,0.70953,0.77019,0.44758,1.4281,1.17672,1.75982,0.0003466,0.0003466,0.0003466
101,2207.02,1.30822,1.2783,1.68378,0.78167,0.63147,0.6846,0.3817,1.47094,1.28364,1.80055,0.00034,0.00034,0.00034
102,2228.38,1.29092,1.27339,1.67176,0.75055,0.71931,0.76069,0.44171,1.46982,1.21804,1.81021,0.0003334,0.0003334,0.0003334
103,2250.03,1.29542,1.28265,1.68044,0.60701,0.66938,0.70783,0.4375,1.42851,1.20718,1.7757,0.0003268,0.0003268,0.0003268
104,2271.38,1.30606,1.28146,1.67449,0.68705,0.71699,0.75819,0.44333,1.44662,1.16151,1.80863,0.0003202,0.0003202,0.0003202
105,2292.63,1.28316,1.23631,1.66308,0.69533,0.69387,0.75056,0.44718,1.46112,1.17551,1.81731,0.0003136,0.0003136,0.0003136
106,2314.33,1.30122,1.27775,1.67909,0.90807,0.64855,0.74267,0.41857,1.46907,1.1893,1.80703,0.000307,0.000307,0.000307
107,2335.77,1.29493,1.27386,1.66946,0.66187,0.7541,0.73402,0.42317,1.49412,1.15662,1.81361,0.0003004,0.0003004,0.0003004
108,2357.16,1.28393,1.25182,1.66175,0.68165,0.72295,0.7377,0.43364,1.43825,1.09133,1.77469,0.0002938,0.0002938,0.0002938
109,2379.1,1.28538,1.25766,1.66476,0.68484,0.73145,0.72938,0.45204,1.42605,1.21858,1.76966,0.0002872,0.0002872,0.0002872
110,2401.02,1.29436,1.25202,1.67557,0.76127,0.70923,0.78625,0.44964,1.48916,1.12361,1.80331,0.0002806,0.0002806,0.0002806
111,2422.63,1.28462,1.24926,1.66771,0.67671,0.69463,0.73559,0.42821,1.52589,1.17164,1.85933,0.000274,0.000274,0.000274
112,2444.45,1.27867,1.22942,1.65962,0.66332,0.72295,0.74106,0.43491,1.47214,1.15009,1.81756,0.0002674,0.0002674,0.0002674
113,2466,1.27106,1.24796,1.66201,0.6423,0.72407,0.71862,0.4502,1.43837,1.15326,1.79391,0.0002608,0.0002608,0.0002608
114,2488.21,1.26337,1.23393,1.65019,0.70127,0.7033,0.758,0.44701,1.45275,1.15324,1.80696,0.0002542,0.0002542,0.0002542
115,2510.24,1.27661,1.2429,1.67276,0.63111,0.76584,0.76146,0.45297,1.47897,1.19316,1.82939,0.0002476,0.0002476,0.0002476
116,2531.91,1.2539,1.22644,1.6331,0.70686,0.73269,0.7751,0.44148,1.45173,1.1553,1.81517,0.000241,0.000241,0.000241
117,2553.94,1.2675,1.20501,1.63996,0.73808,0.71421,0.77538,0.45136,1.49728,1.12298,1.82531,0.0002344,0.0002344,0.0002344
118,2575.64,1.2784,1.22193,1.65663,0.65277,0.73297,0.74484,0.42424,1.50052,1.19518,1.84513,0.0002278,0.0002278,0.0002278
119,2597.51,1.26762,1.22381,1.65425,0.66264,0.79058,0.78248,0.42467,1.56231,1.16324,1.92388,0.0002212,0.0002212,0.0002212
120,2619.58,1.26389,1.22076,1.64292,0.61523,0.755,0.75447,0.44567,1.54249,1.11239,1.88918,0.0002146,0.0002146,0.0002146
121,2641.65,1.25896,1.18802,1.638,0.61423,0.76584,0.73996,0.42902,1.49558,1.15757,1.8355,0.000208,0.000208,0.000208
122,2663.33,1.24895,1.20253,1.64081,0.68616,0.76815,0.78589,0.46728,1.43958,1.13859,1.77619,0.0002014,0.0002014,0.0002014
123,2685.13,1.23888,1.18987,1.63594,0.77669,0.70283,0.77411,0.45383,1.47261,1.13927,1.81735,0.0001948,0.0001948,0.0001948
124,2707.02,1.23922,1.17677,1.63486,0.73443,0.69354,0.78494,0.44328,1.50238,1.11328,1.86462,0.0001882,0.0001882,0.0001882
125,2729.15,1.25475,1.20217,1.64977,0.74249,0.67291,0.74623,0.43928,1.46526,1.16268,1.85066,0.0001816,0.0001816,0.0001816
126,2751.28,1.24881,1.2102,1.64456,0.81077,0.68451,0.78049,0.45104,1.44064,1.09692,1.77441,0.000175,0.000175,0.000175
127,2772.82,1.24616,1.19103,1.62999,0.68189,0.70317,0.74349,0.43229,1.49987,1.13347,1.84762,0.0001684,0.0001684,0.0001684
128,2794.44,1.2352,1.19473,1.6302,0.79076,0.73835,0.80115,0.45278,1.48429,1.09818,1.81988,0.0001618,0.0001618,0.0001618
129,2816.22,1.23116,1.17895,1.62026,0.74475,0.73838,0.80021,0.44138,1.48085,1.12891,1.8235,0.0001552,0.0001552,0.0001552
130,2838.21,1.23237,1.17139,1.62173,0.74085,0.70105,0.7639,0.44768,1.51153,1.14385,1.84962,0.0001486,0.0001486,0.0001486
131,2859.74,1.24464,1.20065,1.63781,0.75717,0.69844,0.7392,0.44831,1.45433,1.16866,1.8156,0.000142,0.000142,0.000142
132,2881.54,1.23134,1.17741,1.62301,0.74751,0.69326,0.75535,0.46904,1.43877,1.1207,1.79013,0.0001354,0.0001354,0.0001354
133,2903.34,1.23801,1.17909,1.62188,0.72413,0.71455,0.76736,0.45023,1.50863,1.15296,1.83403,0.0001288,0.0001288,0.0001288
134,2924.89,1.23017,1.1722,1.61544,0.82505,0.70334,0.77093,0.46213,1.50984,1.10888,1.84081,0.0001222,0.0001222,0.0001222
135,2946.58,1.21031,1.16239,1.605,0.74314,0.70334,0.7651,0.44956,1.47243,1.10299,1.82533,0.0001156,0.0001156,0.0001156
136,2967.93,1.23329,1.15873,1.618,0.73092,0.71445,0.7732,0.4413,1.48211,1.12129,1.83533,0.000109,0.000109,0.000109
137,2989.24,1.21096,1.15138,1.60822,0.7765,0.66026,0.77342,0.45831,1.47553,1.11887,1.85281,0.0001024,0.0001024,0.0001024
138,3010.96,1.2232,1.14809,1.61764,0.71587,0.72887,0.77233,0.4575,1.48214,1.13632,1.83534,9.58e-05,9.58e-05,9.58e-05
139,3032.44,1.21583,1.17035,1.6087,0.72344,0.70334,0.756,0.44013,1.48251,1.11272,1.83929,8.92e-05,8.92e-05,8.92e-05
140,3053.95,1.21359,1.15309,1.61342,0.72892,0.70226,0.7621,0.44533,1.49129,1.09591,1.84506,8.26e-05,8.26e-05,8.26e-05
141,3073.08,1.23055,1.10712,1.61952,0.771,0.70102,0.76861,0.45572,1.48055,1.12845,1.85313,7.6e-05,7.6e-05,7.6e-05
142,3091.91,1.19035,1.04324,1.59103,0.71422,0.72102,0.77411,0.46068,1.47649,1.07952,1.84573,6.94e-05,6.94e-05,6.94e-05
143,3110.94,1.18307,1.03392,1.58098,0.77812,0.7184,0.77806,0.45942,1.50112,1.10131,1.87451,6.28e-05,6.28e-05,6.28e-05
144,3129.78,1.1798,1.02389,1.5943,0.82235,0.67179,0.76088,0.44778,1.47651,1.0994,1.84836,5.62e-05,5.62e-05,5.62e-05
145,3148.8,1.16818,1.00558,1.57882,0.69218,0.74021,0.77226,0.45666,1.45906,1.09383,1.84105,4.96e-05,4.96e-05,4.96e-05
146,3167.69,1.17886,1.0071,1.58696,0.69692,0.74501,0.76544,0.45544,1.45996,1.09549,1.83562,4.3e-05,4.3e-05,4.3e-05
147,3186.66,1.18003,0.99177,1.59022,0.83844,0.66665,0.7752,0.46663,1.45295,1.08732,1.83007,3.64e-05,3.64e-05,3.64e-05
148,3205.85,1.16676,1.00925,1.57917,0.8232,0.66572,0.77556,0.46275,1.46851,1.0972,1.85237,2.98e-05,2.98e-05,2.98e-05
149,3225.43,1.17105,1.00931,1.58531,0.84432,0.66492,0.77016,0.45337,1.45947,1.0928,1.85291,2.32e-05,2.32e-05,2.32e-05
150,3245.26,1.17377,1.00837,1.5808,0.7989,0.67004,0.76693,0.45248,1.48231,1.0905,1.86619,1.66e-05,1.66e-05,1.66e-05
